ecephys_session_id,ecephys_probe_id,map_area,ccf_ap_mm,ccf_ml_mm,cells,pixel_row,pixel_col,dist_VISp_px,dist_VISl_px,dist_VISal_px,dist_VISrl_px,dist_VISam_px,nearest_zhuang_area,own_area_distance_px,agrees,has_zhuang_reference,valid_px,geometry
744228101,757904516,VISl,8.7985,9.337,40,234.61512471599468,75.15454195917526,57.93217946268929,0.0,13.98701202203342,63.17479626005265,130.43443772460944,VISl,0.0,True,True,True,no_rotation
744228101,757904520,VISal,8.053,9.744,33,156.66513395432392,32.598343112763445,116.42405385868348,77.20999044126944,24.72407609802186,17.350840369780737,135.20020163613776,VISrl,24.72407609802186,False,True,True,no_rotation
744228101,757904522,VISrl,7.21,8.985,39,68.52047639283694,111.95990312363956,95.83958453790957,113.51828903495074,88.93225867106733,20.901506713947747,90.87841388193321,VISrl,20.901506713947747,False,True,True,no_rotation
750749662,769322802,VISam,6.869,7.660500000000001,50,32.865282764762156,250.45053057344887,90.40359245484879,203.39226389014078,192.7466152248772,4.075171742334634,15.355898361958456,VISrl,15.355898361958456,False,True,True,no_rotation
750749662,769322804,VISpm,7.4605,7.316,36,94.71292801697982,286.4716865994659,56.5887901791476,184.22510529826735,192.8589754926891,60.949915696376536,0.0,VISam,,False,False,True,no_rotation
750749662,769322806,VISp,8.697,8.179,91,224.00221517567314,196.23581533545257,0.0,63.791609557615196,101.12385172637552,65.57533549677014,85.50966994072,VISp,0.0,True,True,True,no_rotation
750749662,769322808,VISl,8.635,9.594,17,217.51945269784144,48.28244588171131,86.93350141717728,18.649900235620173,0.0,58.511177847174224,140.70281328511376,VISal,18.649900235620173,False,True,True,no_rotation
750749662,769322810,VISal,7.803,9.353,52,130.5249626727441,73.48157099715415,88.33283237934072,62.541888666221894,30.35975632380469,0.0,94.22113572846202,VISrl,30.35975632380469,False,True,True,no_rotation
750749662,769322812,VISrl,7.114000000000001,8.620000000000001,52,58.482650620710416,150.12455319474583,87.18471241203919,130.18405193171748,109.20863804710143,0.0,73.81858543373626,VISrl,0.0,True,True,True,no_rotation
751348571,757984813,VISam,7.5295000000000005,7.71,64,101.92761529069591,245.2747766596962,25.625000343100687,147.50064621907833,151.8206214812447,31.091420275480356,0.0,VISam,0.0,True,True,True,no_rotation
751348571,757984818,VISpm,7.632,7.532,53,112.64508551614351,263.886578612181,27.87161357450544,155.44052025812715,165.72267843011787,52.513283735708306,4.64508551614351,VISam,,False,False,True,no_rotation
751348571,757984820,VISp,8.877,7.99,73,242.8231384984107,215.99778482432686,0.0,87.8220694743454,126.54997169544257,92.25916077291087,110.00516171693428,VISp,0.0,True,True,True,no_rotation
751348571,757984822,VISl,8.857,9.483,28,240.7319247958842,59.888681930732616,72.30428682943969,0.0,11.797991190926274,79.12968057057375,145.67422217450957,VISl,0.0,True,True,True,no_rotation
751348571,757984826,VISrl,7.962,9.501,60,147.15011160782876,58.00658959845899,95.21425638418184,61.76513787903031,17.849888392171238,0.0,109.11560121906868,VISrl,0.0,True,True,True,no_rotation
751348571,757984830,VISrl,7.579,8.936,53,107.10336920444863,117.08337669482914,62.8052765551852,75.33208357787808,51.84681938780428,0.0,60.90592926484775,VISrl,0.0,True,True,True,no_rotation
754312389,756781553,VISam,7.557,8.056,81,104.80303413166968,209.09677960598992,16.69029503798484,120.81849316517508,117.82608707308519,3.9694308206652593,0.1969658683303237,VISam,0.1969658683303237,True,True,True,no_rotation
754312389,756781555,VISpm,7.589,7.857,27,108.14897605571187,229.90435594612728,12.86533390623272,132.05850221235573,135.2395946626906,20.819876418522362,0.0,VISam,,False,False,True,no_rotation
754312389,756781557,VISp,8.649,8.461,143,218.98330228960984,166.7497021298306,0.0,33.95985005758954,71.8547123762701,38.707172594151096,75.9948225367203,VISp,0.0,True,True,True,no_rotation
754312389,756781559,VISl,8.648,9.834,5,218.87874160448357,23.18788145139476,111.46493491902038,37.04086527148251,20.844855383671018,68.76674543323803,163.0717125479126,VISal,37.04086527148251,False,True,True,no_rotation
754312389,756781561,VISal,7.992,9.801,39,150.28693216161838,26.638384060563226,123.9254958925372,85.92633938375035,33.43203137203491,19.69004869613564,140.60676061605648,VISrl,33.43203137203491,False,True,True,no_rotation
754312389,756781563,VISrl,7.3985,8.8585,44,88.23016553914809,125.18682979211893,72.10821754507067,95.15748963615528,72.26132858702273,0.0,67.58862255714806,VISrl,0.0,True,True,True,no_rotation
754829445,760640033,VISam,7.13,7.624,46,60.15562158273141,254.26699558055964,66.6368306665827,183.91408391375606,179.5819790962701,13.746072631503464,0.0,VISam,0.0,True,True,True,no_rotation
754829445,760640037,VISpm,7.705,7.215,18,120.27801553036484,297.0323157972241,53.95790612534117,180.13220797521922,195.75164462968834,85.92824756297148,12.792548758369398,VISam,,False,False,True,no_rotation
754829445,760640039,VISp,8.445,7.83,105,197.65292252384089,232.7274944445379,0.0,96.78655728216424,130.0668255187833,89.46643495522824,74.68883026098634,VISp,0.0,True,True,True,no_rotation
754829445,760640043,VISrl,7.774,9.411,25,127.49270280408084,67.41705125982767,95.1129757372514,68.55970349928803,35.142308689234575,0.0,100.63535748113965,VISrl,0.0,True,True,True,no_rotation
754829445,760640049,VISp,7.254,8.707,29,73.12114653839492,141.0277735887561,79.28024615949407,113.49192191215268,92.09676550029134,0.0,68.6795747149872,VISrl,79.28024615949407,False,True,True,no_rotation
755434585,760642621,VISam,7.589,7.874,98,108.14897605571187,228.1268242989799,12.005899047806333,130.80054708478596,133.59965586052456,19.40453364696075,0.0,VISam,0.0,True,True,True,no_rotation
755434585,760642624,VISpm,7.913,7.536,81,142.0266380366392,263.4683358716757,13.971266488080504,140.44963286303212,158.8590209881548,68.30542690636531,30.100109247170714,VISp,,False,False,True,no_rotation
755434585,760642628,VISp,8.932,8.329,142,248.57397618035824,180.55171256650468,0.0,53.748970267412254,98.68836949930942,69.99544022590183,106.31865903666488,VISp,0.0,True,True,True,no_rotation
755434585,760642631,VISl,8.992,9.635,33,254.84761728793742,43.9954577915322,86.01676264764417,9.084906291857674,27.175898295663973,96.02715434898286,166.92745286515648,VISl,9.084906291857674,False,True,True,no_rotation
755434585,760642634,VISal,8.286,9.48,46,181.0277735887561,60.20236398611158,83.73215110016328,40.850819113956796,0.0,21.027773588756105,113.70551892011692,VISal,0.0,True,True,True,no_rotation
756029989,760640083,VISam,7.283,7.599,78,76.15340640705827,256.88101270871755,53.57660468340952,173.77861910509588,173.48837882879636,27.85419562014182,0.0,VISam,0.0,True,True,True,no_rotation
756029989,760640087,VISpm,7.699,7.275,84,119.6506514196069,290.75867468964486,49.08635219278179,174.83758634579831,189.7766024580272,79.87506345830954,10.650651419606902,VISam,,False,False,True,no_rotation
756029989,760640090,VISp,8.931000000000001,7.8614999999999995,90,248.46941549523197,229.4338328630589,0.0,102.15515852399056,141.1175764166158,106.61763918097635,120.91637450486147,VISp,0.0,True,True,True,no_rotation
756029989,760640094,VISl,9.013,9.446,63,257.04339167559,63.75742728040649,66.1565266983633,0.0,28.429010001564194,85.91367974307998,154.50737146875667,VISl,0.0,True,True,True,no_rotation
756029989,760640097,VISal,7.933,9.4895,62,144.11785173916553,59.20903747741164,95.22425923627364,62.56456274648386,20.858281922238152,0.0,107.81224823729954,VISrl,20.858281922238152,False,True,True,no_rotation
756029989,760640104,VISrl,7.5865,8.2975,16,107.88757434289604,183.84537414798385,27.384557564113322,104.6863318232606,94.5114122872292,0.0,14.334878041541614,VISrl,0.0,True,True,True,no_rotation
757216464,769322745,VISam,7.519,7.59,59,100.82972809686953,257.82205887485446,31.664712194821732,157.71759781466199,163.87752920606158,42.314715412944096,0.0,VISam,0.0,True,True,True,no_rotation
757216464,769322749,VISp,8.899,8.198,150,245.12347357118958,194.2491623180525,0.0,66.8752479285412,108.32419758812252,76.64671346556973,105.44384437770678,VISp,0.0,True,True,True,no_rotation
757216464,769322751,VISl,8.804,9.675,83,235.19020848418938,39.81303038647934,92.81941104285633,16.29257309676506,13.870669010928335,77.60063810483501,157.67400901588655,VISal,16.29257309676506,False,True,True,no_rotation
757216464,769322753,VISal,7.993,9.355,81,150.3914928467447,73.27244962690145,79.8302267794304,47.705107337069855,11.623185383966332,0.0,94.10371258926104,VISrl,11.623185383966332,False,True,True,no_rotation
757216464,769322755,VISrl,7.435,8.705,36,92.04663054625868,141.2368949590088,61.335208683789325,95.55621948048811,75.37337512334979,0.0,53.56312490061406,VISrl,0.0,True,True,True,no_rotation
757970808,769322852,VISam,7.6579999999999995,7.798,78,115.36366332942778,236.0734363685801,11.113829664074832,131.71346634283097,138.4661070411232,30.124698201123106,0.0,VISam,0.0,True,True,True,no_rotation
757970808,769322856,VISp,8.948,8.658,146,250.24694714237933,146.15124715994585,0.0,20.089622426889218,73.14348004001863,53.09477091419402,109.45047493054443,VISp,0.0,True,True,True,no_rotation
757970808,769322860,VISal,8.138,9.6005,66,165.55279219006093,47.602801428390165,99.73185947437273,60.7032696960466,9.012448266473196,10.691842336069701,121.69910433765426,VISal,9.012448266473196,False,True,True,no_rotation
757970808,769322862,VISrl,7.560499999999999,8.9775,64,105.16899652961166,112.744108262087,67.28140467049657,76.92341514709477,52.74077787743941,0.0,65.57729015778537,VISrl,0.0,True,True,True,no_rotation
758798717,770930067,VISam,7.536,7.575,62,102.60725974401689,259.39046915174924,31.164613303173176,157.81817795271002,164.71363606097634,44.46894400539181,0.0,VISam,0.0,True,True,True,no_rotation
758798717,770930071,VISpm,7.805,7.279,34,130.7340840429967,290.34043194913966,42.612879218225075,169.58321812532867,187.14347482160193,84.26294030989325,21.7340840429967,VISam,,False,False,True,no_rotation
758798717,770930073,VISp,8.867,7.976,83,241.77753164714755,217.46163441609534,0.0,88.98199890907117,127.45356312472407,92.9205345215285,109.64739688779294,VISp,0.0,True,True,True,no_rotation
758798717,770930077,VISal,8.342,9.475,110,186.88317195583005,60.72516741174326,81.87739354377872,36.06345047440272,0.0,26.88317195583005,115.36445298982362,VISal,0.0,True,True,True,no_rotation
759883607,769322785,VISam,7.487,7.574,73,97.48378617282731,259.4950298368756,35.37672961420934,161.1424176575011,166.66505638799381,42.68383360578184,0.0,VISam,0.0,True,True,True,no_rotation
759883607,769322789,VISpm,7.79,7.3925,78,129.16567376610195,278.47279418730244,33.59844288439188,159.55822897341923,175.7605439291795,73.0542024020463,20.329505643890446,VISam,,False,False,True,no_rotation
759883607,769322793,VISp,8.682,8.201,91,222.4338048987785,193.9354802626735,0.0,61.181725476931604,98.43363579125389,62.80386587314006,83.37167130174683,VISp,0.0,True,True,True,no_rotation
759883607,769322797,VISal,8.332,9.6725,56,185.8375651045669,40.07443209929528,102.07618678555608,50.02744722671894,4.925567900704721,31.730413956476095,134.2831375765052,VISal,4.925567900704721,False,True,True,no_rotation
760345702,810753195,VISam,7.214,7.838,45,68.93871913334226,231.89100896352736,50.48267593254809,163.20340389602856,156.10173447846262,6.192645997550202,0.0,VISam,0.0,True,True,True,no_rotation
760345702,810753197,VISpm,7.495,7.755,55,98.32027165383786,240.56954582901184,27.139917847966906,146.55424927269002,148.9419795417794,25.349784706372244,0.0,VISam,,False,False,True,no_rotation
760345702,810753199,VISp,8.376,8.16,91,190.4382352501248,198.22246835285264,0.0,63.114424842335126,94.8407311123113,55.151595300237545,55.05500444596792,VISp,0.0,True,True,True,no_rotation
760345702,810753201,VISl,8.147,9.358,69,166.49383835619784,72.95876757152249,74.90444581663847,39.17347915491364,0.0,8.450148445073722,97.17992631472151,VISal,39.17347915491364,False,True,True,no_rotation
760345702,810753203,VISal,8.348,9.726,67,187.510536066588,34.480435445037074,106.95848910689897,51.46755918761602,10.519564554962926,36.22369452350467,140.11742847618873,VISal,10.519564554962926,False,True,True,no_rotation
761418226,768908579,VISrl,7.436,7.99,45,92.15119123138501,215.99778482432686,26.156908705989313,135.08425290946118,130.0925185360387,0.9977848243268568,4.046718106883178,VISrl,0.9977848243268568,True,True,True,no_rotation
761418226,768908582,VISpm,7.578,7.465,52,106.99880851932235,270.89214451564436,36.80220128709441,164.41455843945812,174.14235898374778,56.76052200006492,0.0,VISam,,False,False,True,no_rotation
761418226,768908585,VISp,8.386,8.316,56,191.48384210138795,181.91100147314683,0.0,46.889446664613175,78.90637483444172,40.58637844978661,50.44098671996831,VISp,0.0,True,True,True,no_rotation
761418226,768908587,VISal,8.066,9.536,75,158.02442286096607,54.3469656190378,95.17142146835134,59.61074876381616,7.8860772368989736,1.0194589693295566,113.78715268150692,VISrl,7.8860772368989736,False,True,True,no_rotation
761418226,768908589,VISal,8.099,9.6195,62,161.4749254701345,45.61614841099009,102.61056457388695,64.9913279844318,12.663536189987456,9.205356941792198,122.9372245245354,VISrl,12.663536189987456,False,True,True,no_rotation
761418226,768908591,VISrl,7.525,8.526499999999999,38,101.45709220762745,159.9009772540569,45.72443825962589,95.27961168272276,79.51670791613012,0.0,34.648087731464074,VISrl,0.0,True,True,True,no_rotation
762602078,768909178,VISam,7.405,7.708,56,88.90980999246918,245.4838980299488,37.56506729138535,156.68791378527817,157.44731436265067,26.680088769061314,0.0,VISam,0.0,True,True,True,no_rotation
762602078,768909182,VISp,9.021,8.119,105,257.8798771566007,202.50945644303175,0.0,76.7752537988205,122.11469194538978,91.49342585226444,119.82993564604585,VISp,0.0,True,True,True,no_rotation
762602078,768909188,VISrl,7.889,9.03,67,139.51718159360755,107.25467229295522,54.10548082372202,42.52088960716892,17.998423214092025,0.0,59.79898144274586,VISrl,0.0,True,True,True,no_rotation
763673393,773463013,VISam,7.544,7.672,64,103.44374522502744,249.24808269449633,25.310427656980583,149.47431918776903,154.9398531655312,35.338317973827145,0.0,VISam,0.0,True,True,True,no_rotation
763673393,773463015,VISam,7.653,7.319,25,114.8408599037962,286.1580045440869,47.69387269270642,173.12122071980886,186.48416283899968,73.82877905029031,5.840859903796201,VISam,5.840859903796201,False,True,True,no_rotation
763673393,773463017,VISp,8.363,8.204,104,189.07894634348264,193.62179820729455,0.0,58.842695157615665,90.06904810794838,50.37553015309964,51.808651929384666,VISp,0.0,True,True,True,no_rotation
763673393,773463019,VISl,8.866,9.896,36,241.6729709620211,16.70511897356286,114.92766577009859,38.20999343893829,34.85604216850321,91.96865746358097,180.34264280297975,VISal,38.20999343893829,False,True,True,no_rotation
763673393,773463026,VISrl,7.478,8.293,39,96.5427400066904,184.3158972310523,36.81988187603288,113.91074341219102,101.3291265192778,0.0,22.73268106244653,VISrl,0.0,True,True,True,no_rotation
766640955,773592315,VISam,7.484,7.468,60,97.17010411744835,270.57846246026537,42.720690362957214,169.97702666570623,177.09877844889724,52.84793886480752,0.0,VISam,0.0,True,True,True,no_rotation
766640955,773592320,VISp,8.437,8.173,75,196.81643704283024,196.8631794462105,0.0,61.008019397994644,94.5576251819389,56.456652108699814,60.19255534923237,VISp,0.0,True,True,True,no_rotation
766640955,773592324,VISl,8.75,9.616,62,229.54393148736813,45.982110808932276,87.42919433775492,11.893922369951333,5.903499018505237,70.75202602252284,149.3634438390435,VISal,11.893922369951333,False,True,True,no_rotation
766640955,773592328,VISal,8.073,9.381499999999999,80,158.75634765685027,70.50159147105413,79.60805380868864,44.97327957936575,4.302084257869598,0.7563476568502665,97.94337347532787,VISrl,4.302084257869598,False,True,True,no_rotation
766640955,773592330,VISrl,7.545,8.583,40,103.5483059101538,153.9932985444197,46.54039446805669,90.43855096195927,73.87503984913016,0.0,36.469549656529836,VISrl,0.0,True,True,True,no_rotation
767871931,773462985,VISam,7.439,7.88,47,92.464873286764,227.49946018822197,26.618313328061838,141.95870691981116,139.88338066562395,11.067643309182797,0.0,VISam,0.0,True,True,True,no_rotation
767871931,773462990,VISpm,7.8075,7.544,62,130.99548575581252,262.6318503906652,19.364873153287654,144.69386827071233,159.8681930059646,60.7296068624184,22.273566352591562,VISp,,False,False,True,no_rotation
767871931,773462993,VISp,8.82,8.232,143,236.8631794462105,190.69409902375776,0.0,61.843597550215186,101.19944544507078,68.4481130956795,96.56876279078517,VISp,0.0,True,True,True,no_rotation
767871931,773462997,VISal,8.412,9.834,77,194.20241991467242,23.18788145139476,116.1870936106714,52.223216281270005,21.81211854860524,48.30696652505615,152.99404687708397,VISal,21.81211854860524,False,True,True,no_rotation
767871931,773462999,VISrl,7.741,8.691,43,124.04220019491228,142.70074455077722,32.81292174675956,67.04486755048005,51.59918565686607,0.0,30.216490566578102,VISrl,0.0,True,True,True,no_rotation
768515987,773549842,VISam,7.583,7.691000000000001,56,107.52161194495395,247.26142967709617,20.792656328640838,145.31875554482858,151.63290628838612,35.35664163304901,0.0,VISam,0.0,True,True,True,no_rotation
768515987,773549848,VISp,8.724,8.033000000000001,102,226.82535367408386,211.50167536389503,0.0,79.2865274154551,116.47695861463005,80.43296955739879,93.57325623677626,VISp,0.0,True,True,True,no_rotation
768515987,773549850,VISl,8.558,9.801,79,209.46827994311488,26.638384060563226,109.70160993527372,39.036834976653346,18.361615939436774,58.899152824248844,155.73566550950824,VISal,39.036834976653346,False,True,True,no_rotation
768515987,773549852,VISal,8.151,9.767,82,166.91208109670305,30.193447354858137,116.32035776170953,71.01008398524064,19.31047171804894,24.794747080239883,139.0565617242701,VISal,19.31047171804894,False,True,True,no_rotation
768515987,773549856,VISrl,7.454,8.702,54,94.03328356365876,141.55057701438778,59.37619985794924,93.79714761157484,73.83185860280115,0.0,51.915700156583206,VISrl,0.0,True,True,True,no_rotation
771160300,773621937,VISam,7.503,7.508,102,99.15675713484842,266.3960350552126,38.36907256514458,165.454963429026,172.4839875540227,49.761962889650356,0.0,VISam,0.0,True,True,True,no_rotation
771160300,773621939,VISpm,7.921,7.408,70,142.86312351764974,276.85210356784444,24.647671105694855,152.37890493911544,172.03503505617317,79.20457759555144,34.118056973352026,VISp,,False,False,True,no_rotation
771160300,773621942,VISp,8.207,8.062,139,172.76747946377702,208.46941549523197,0.0,77.77582367848007,102.69351836857169,55.324017673451536,45.296763887333604,VISp,0.0,True,True,True,no_rotation
771160300,773621948,VISal,8.144,9.543,67,166.18015630081885,53.615040823153606,93.72741827806128,56.00882013548363,3.4592715475215523,7.951672821479595,115.9352419213118,VISal,3.4592715475215523,False,True,True,no_rotation
771990200,773654723,VISam,7.3845,7.5355,54,86.76631594737961,263.5206162142388,46.6068661944083,171.2047090706542,174.62001472238043,40.33704505705241,0.0,VISam,0.0,True,True,True,no_rotation
771990200,773654726,VISpm,7.62,7.311,40,111.39035729462773,286.99449002509743,49.5212906273418,175.58303341783747,188.20940786296427,73.30544076728398,2.3903572946277336,VISam,,False,False,True,no_rotation
771990200,773654728,VISp,8.881,8.261,96,243.24138123891595,187.66183915509453,0.0,60.10121628123956,101.71092921386796,70.64487419113932,102.15255666351229,VISp,0.0,True,True,True,no_rotation
771990200,773654732,VISal,8.228,9.521,33,174.9632538514296,55.91537589593247,89.37765922971087,48.16967284791817,0.0,15.280342358920544,115.87238086847387,VISal,0.0,True,True,True,no_rotation
771990200,773654734,VISrl,7.582,8.855,29,107.41705125982759,125.55279219006093,56.63545540572782,76.39933439248756,54.47333328064496,0.0,53.9823703122513,VISrl,0.0,True,True,True,no_rotation
773418906,792676154,VISam,7.781,7.489,25,128.22462759996503,268.38268807261267,25.721987147420393,151.0682616049435,166.06517065683084,63.958408197117826,20.224627599965032,VISam,20.224627599965032,False,True,True,no_rotation
773418906,792676158,VISp,9.078,8.018,99,263.8398362088007,213.07008564078987,0.0,88.01246716962638,134.20931110033936,103.18643654164045,128.57593015125627,VISp,0.0,True,True,True,no_rotation
773418906,792676160,VISal,8.7915,9.7805,94,233.8831999201103,28.781878105652794,103.92738573498298,27.39788799707544,20.60262431475868,79.82495068241954,165.97257452271458,VISal,20.60262431475868,False,True,True,no_rotation
773418906,792676162,VISal,8.4215,9.613,72,195.19574642337236,46.29579286431124,93.52779221447014,38.794052313091555,0.0,37.42112103843959,131.90700744228678,VISal,0.0,True,True,True,no_rotation
773418906,792676164,VISrl,7.375,8.324,35,85.77298943867959,181.07451599213636,47.579859939848056,120.22678671848404,105.68369627191781,0.0,32.67707931537303,VISrl,0.0,True,True,True,no_rotation
774875821,792602650,VISam,7.857,7.589,60,136.17123966956535,257.92661955998074,12.646942149740319,138.09053073075987,154.27773626182372,60.268055107419805,22.078161421096063,VISp,22.078161421096063,False,True,True,no_rotation
774875821,792602654,VISp,8.811,8.546,134,235.92213328007358,157.8620438940936,0.0,29.68178698235674,72.85011017739451,46.081653594938444,93.47416373223251,VISp,0.0,True,True,True,no_rotation
774875821,792602656,VISl,8.805,9.691,80,235.29476916931566,38.14005942445826,94.46955744602383,17.94694752359669,14.998295275411067,78.13172379012293,159.08795050322635,VISal,17.94694752359669,False,True,True,no_rotation
774875821,792602658,VISal,8.344,9.661000000000001,110,187.0922933260826,41.27687997824776,100.58848883966398,48.32481394166449,3.723120021752237,32.19575273698446,133.5653951879231,VISal,3.723120021752237,False,True,True,no_rotation
774875821,792602660,VISrl,7.733,8.586,66,123.20571471390173,153.67961648904074,27.786062601705147,73.84602050112456,60.91517302870241,0.0,22.712819923113695,VISrl,0.0,True,True,True,no_rotation
778240327,792607545,VISam,7.707,7.525,69,120.48713690061746,264.6185034080652,25.47032168162587,151.7408533490345,164.21760590696698,56.725526125912616,12.487136900617458,VISam,12.487136900617458,False,True,True,no_rotation
778240327,792607547,VISpm,7.842,7.207,49,134.6028293926705,297.8688012782346,46.4327679074496,174.95803618248755,193.9594620356446,92.72673923397225,26.510537817834464,VISam,,False,False,True,no_rotation
778240327,792607549,VISp,8.582,8.125,129,211.97773638614663,201.8820923322738,0.0,66.63354258425872,102.95798357640783,65.97922097591534,76.09148927509605,VISp,0.0,True,True,True,no_rotation
778240327,792607553,VISl,8.5745,9.7305,88,211.1935312476992,34.009912361968816,102.1326439505607,32.38462364499665,10.990087638031184,56.96770887985249,149.91408497899656,VISal,32.38462364499665,False,True,True,no_rotation
778240327,792607557,VISal,8.289,9.693,99,181.34145564413507,37.93093805420574,105.30770682363593,54.973986963404556,7.933638535148034,29.16904029221575,134.9325161829667,VISal,7.933638535148034,False,True,True,no_rotation
778240327,792607559,VISrl,7.588,8.634,21,108.04441537058551,148.66070360297743,43.736201758497636,83.92010426071047,66.94542062147177,0.0,36.98043107339191,VISrl,0.0,True,True,True,no_rotation
778998620,792626841,VISam,7.589,7.516,56,108.14897605571187,265.55954957420204,31.761957889450937,159.39622702415392,168.722471741062,52.20014903146112,0.14897605571187,VISam,0.14897605571187,True,True,True,no_rotation
778998620,792626844,VISpm,7.895,7.335,60,140.14454570436538,284.4850335820658,32.30941461008349,160.47222026906462,179.94278188266435,83.96988190387071,31.144545704365385,VISam,,False,False,True,no_rotation
778998620,792626847,VISp,8.845,8.001,123,239.47719657436852,214.84761728793742,0.0,85.84400577517316,124.13502078273143,89.48274159943344,106.47943967734082,VISp,0.0,True,True,True,no_rotation
778998620,792626851,VISl,8.851,10.052,45,240.10456068512644,0.393652093857213,131.28031917294172,54.51292447082807,48.019013267272115,98.89209117376808,193.34505651792867,VISal,54.51292447082807,False,True,True,no_rotation
778998620,792626853,VISal,8.29,9.883500000000002,22,181.44601632926134,18.01212753764176,124.47704363382712,65.43753530867373,27.22534252339006,43.26449541494893,154.122049018659,VISal,27.22534252339006,False,True,True,no_rotation
778998620,792626855,VISrl,7.362,8.752,39,84.41370053203744,136.32254275807176,70.26844536160432,101.34015632497209,79.87105339896294,0.0,62.510188110585894,VISrl,0.0,True,True,True,no_rotation
779839471,792645490,VISam,7.3145,7.417999999999999,48,79.44706798853724,275.80649671658136,59.52794580340355,185.25976354491254,188.84878851775701,42.60843494603265,0.0,VISam,0.0,True,True,True,no_rotation
779839471,792645493,VISpm,7.673,7.408,42,116.93207360632263,276.85210356784444,38.203509698477575,164.03295738466576,176.95412585275886,66.04960312560588,8.887813061819928,VISam,,False,False,True,no_rotation
779839471,792645497,VISp,8.6525,8.1705,146,219.34926468755202,197.12458115902623,0.0,63.5277370796845,100.47574640543036,64.23904176605984,81.32818277188355,VISp,0.0,True,True,True,no_rotation
779839471,792645504,VISrl,7.248,8.575,27,72.49378242763709,154.82978402543034,72.91827313801764,118.71031336729986,99.13525430289965,0.0,60.04422208788973,VISrl,0.0,True,True,True,no_rotation
